gene_id	gene_name	F145700	F145701	F145702	F145703	F145704	F145705	F145706	F145707	F145708	F145709	F145710	F145711	F145712	F145713	F145714	F145715	F145716	F145717	F145718	F145719	F145720	F145721	F145722	F145723	F145724	F145725	F145726	F145727	F145728	F145729
ENSG00000144057	ST6GAL2	0	0	0	0	0	0	0	0	0	0	0	1.7271405757599	0.865050808283184	0.85723333990918	0.873507172392759	0	0	0	0	0	3.58259899019929	0	0	0	0	0.845261905626737	0	1.68874441959715	0	3.39544571900919
ENSG00000144061	NPHP1	39819.6058825868	3069.88633131172	11607.8116266128	1809.74532462474	9545.56309485758	3177.35076856036	8835.21388353009	3059.61838794019	4858.90189833281	3985.41867530835	3702.85193747967	2375.0532812435	1875.51734670354	1409.91830442432	12150.9567685589	5532.59881504014	3137.13441063955	6951.10796322411	3016.92072638359	4274.79821009228	4515.83675403711	5208.0575905745	3437.86152747662	1231.24889173662	2288.47808162412	5848.7573297705	7292.23302662508	3076.11320752817	2031.70501767907	2432.90391148389
ENSG00000144063	MALL	11925.2796637347	1100.01577113244	5494.34858061005	3227.91068737488	3292.21977512358	787.035370206114	3322.72577410348	1794.38185008843	4148.85947973827	2195.84899843282	1502.26780906882	5902.45718695896	3020.0665808638	3919.98602774137	16916.5633784118	493.883312247684	647.173858711344	1688.42871213783	697.262506297549	465.706208638813	3985.48425391704	1742.23474181941	5932.5119947093	2541.05216072495	2126.8385732124	1458.40438044176	5248.6334883731	3205.6619100654	2617.04305951938	1942.69407394568
ENSG00000144115	THNSL2	14078.4066874001	1217.4812989359	4648.70391889674	889.385465564658	4404.8632506026	1189.58299141976	3542.38455475765	1301.39469157827	2094.8002901079	1621.05951922667	8.11936851181543	13.5945637317545	3.17932894698819	5.86889437958414	26.549457355434	1273.63145822083	733.867355533186	1807.46435489459	478.040395705061	1013.91646257418	610.316342422084	863.153820852435	609.107959231566	320.955966681583	392.432867572119	2345.19957816462	3407.40073958282	1674.67948109906	1239.01810423551	1272.04730473914
ENSG00000144118	RALB	33390.6109475751	2907.41008486393	10937.3298501162	2896.36020018124	9106.24661807742	2904.15239418541	9880.16184235448	3832.28029880694	5256.18289907847	4453.82332368324	3102.66496100975	4315.2076625115	2466.73329579589	3068.19015389469	15738.553351615	5334.18364090965	3306.65291668591	7166.57613743607	2373.87119307258	3631.5097904002	4258.75810194052	3646.59552545325	4089.13089236872	1985.75925132803	2092.03571843555	5300.17249449287	7918.57859716846	4070.64068898049	3366.32377456983	3706.55614807184
ENSG00000144119	C1QL2	39.4621438886698	2.01831821708777	9.94301914387181	2.99158493103274	5.9826837417056	2.00116283746769	3.94204100809649	1.99171835900539	6.99185193545883	3.84976719247111	2.970694718708	19.7182206862915	7.81592663407546	33.0738750111049	30.8534296509276	4.07972729017735	3.13426696395143	6.09193758580868	1.07273834719757	0	7.84330035121865	2.02145195618496	3.12725736969353	17.1631008154933	3.96845408214402	13.2307208952235	34.1371446219481	14.2642743598721	14.9111649716787	17.2202877286241
ENSG00000144120	TMEM177	1666.72190507324	155.001940269279	681.498378864349	275.828439504083	544.998843994669	140.017996540215	432.166695659467	165.804101826056	199.852622519862	191.068785139321	177.65876391705	490.133152966569	181.470962480686	274.809493198946	1224.76982542671	272.067688550063	200.110850956734	467.780638914489	158.272057279155	236.286955235839	437.10583390797	403.821805312056	273.261268911266	162.880863964124	200.92904712207	453.233436957107	759.251880486609	416.794454469717	440.401318882822	389.268982842967
ENSG00000144130	NT5DC4	35.1308388982586	1.20306769046021	1.28312389301864	35.601508881927	1.7837545078444	0.595796210306043	1.59296446724714	0.840387894967737	4.15489587636122	4.00149429216008	0.602915681595253	32.7857480930498	0	2.9155734578203	0	0	62.9946193269437	64.4506680685116	0	0	0	0.416758748283038	0.577742227666159	1.1788468507736	0	1.17858248573417	260.52793975964	34.4699135175453	36.3396490334325	63.1412781583645
ENSG00000144134	RABL2A	26464.7938127223	2622.46446604637	7806.19009668181	983.84388879582	7235.52058403084	2168.78594911177	6688.7839631869	2372.78209820128	4239.28096664649	2533.89841008115	2441.85593661959	1444.88186236232	1358.29636892265	846.40913236899	7567.56284052037	4085.7705082952	2564.17271517703	5379.0704059511	1803.21215396854	2953.95698144229	1111.36305985645	2319.34241034878	1726.26923389255	446.68506209692	781.777689887114	2794.73148895887	4336.48365727533	1499.53386557728	1080.15268839327	1259.60410701459
ENSG00000144136	SLC20A1	18876.2362694095	1203.66349072728	4689.19363288675	1645.68368370037	4514.9486838145	1224.31033753711	3079.71553991974	1426.95302390644	2037.10465939975	1717.3932529209	1814.40859795833	1760.57818283927	1039.67732524309	1867.33510779687	8176.57382986757	2151.62391104376	1051.72816278779	2403.44024339843	786.718866402364	1156.32874581111	2286.42448968906	1357.51147845825	1438.52794184557	1254.9243590079	1101.60529372551	2780.9700112832	4039.50839162514	1578.61317975747	1936.3785537047	2127.72624939232
ENSG00000144152	FBLN7	511.484454486371	51.5821788087189	257.695006467988	37.4394250085076	162.411880203244	69.0901503674605	180.692169947421	98.8477944924536	137.694150387725	96.650506914614	78.4765727443754	71.2541251090616	91.2874964137788	45.526493897295	358.066616326854	54.3262227514285	60.0025066628973	142.926138545389	22.6964590941734	73.7804057143843	21.5002909845433	33.341522796083	48.8124929964962	10.4685691041129	17.7328098773052	83.3989452926594	78.3326535087136	56.9221042960268	33.4636828596741	43.0780785898288
ENSG00000144158	AL078621.1	2.2090498427993	0	0	2.1415998678453	3.28666905601421	0	0	0	1.00919715856258	2.05542935981188	2.15422961943253	1.06763464133365	0	0	2.13785656363948	2.07271236226415	0	2.05584052600225	1.00085555989038	1.02322605806815	0	1.02058681848813	0	0	0	0	5.11351280860982	0	1.04160846301425	2.1335337497155
ENSG00000144161	ZC3H8	3707.62184418719	339.759485469291	1222.26616127215	407.479324054752	1117.14287961346	251.335263059945	1042.17105714852	337.384192550621	570.374199896521	372.788315789476	453.40805567928	520.152576872769	268.356837675039	257.252458417975	1770.97747819536	516.380571061243	447.41298842552	869.312363804054	301.005493885689	456.970305720237	370.126567564794	390.889722768821	307.390886425906	141.268208313071	237.117043101357	532.509285791656	1070.39485062789	441.215266982718	389.412663339917	391.250119827408
ENSG00000144182	LIPT1	1155.02741138367	136.286934179908	505.552625922568	181.485488286559	355.820027068637	109.745639857606	451.55866247805	170.862555968656	346.231653311818	203.845638509203	134.752291821537	341.42674218925	125.369693542079	209.078966252919	829.306119029926	279.86402362698	221.528098808795	501.921837707803	176.865723361456	244.100360368739	250.005604700415	306.411670738307	248.984830836793	122.31812665597	134.318481488347	274.431744394447	709.778187097619	306.910574871466	257.029024301329	227.633861671223
ENSG00000144188	TRIM43CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144191	CNGA3	47.7186918413977	6.34072693404938	14.0219005404826	9.84165557099749	13.4525422883034	0	13.3323631220209	4.87360033965768	7.68457414857062	4.46367855980969	6.16579930759489	9.85920009885688	4.99916951158761	4.76708036483632	31.1642304548219	7.02977231766216	1.75186445295235	9.80824195381244	1.72925848427565	0	8.87553811412827	6.12676535134204	9.40640788017914	1.26196014095835	4.88614505264274	33.9081319240883	25.682957156739	12.3619785715314	18.0775206288549	7.56098434979681
ENSG00000144199	FAHD2B	578.198889261995	67.0447198369184	169.18817664622	46.6756669045001	265.464869135776	101.471771233993	335.478342386699	122.246640939002	248.985467415991	103.27927367435	62.8685919662106	103.166977964966	58.6786124711683	52.14665045379	252.144721738312	140.255283011087	82.5679729225613	326.560107043755	79.5147305315499	151.327094901914	129.260554133986	189.953377144917	111.496477574865	44.8033890519681	65.1139955208042	169.851143626657	366.009165858505	191.885640171911	154.561449597126	171.751784988386
ENSG00000144214	LYG1	6.36959158098528	1.96963967728184	0	4.05314613891563	1.04305752205308	0	3.0443940664245	0.993343059901891	3.85558030268545	0	0	3.12117710315837	1.9254305430541	2.03162213026281	7.12600686639898	0	0.994708374839349	3.95273253040086	0.957334708909256	0	3.06856045493597	0	0.988715203194619	0	0	0	18.2188126268399	5.09271880511202	3.01946853649157	0.945658248521527
ENSG00000144218	AFF3	1.79686472270468	0	1.07170732808035	0	0	0	0.51693634807617	0	0	0	0	0	1.0721783507712	0	1.06623577700998	0	1.06071898760826	0	0	0	0	1.20508394703965	1.05072179607322	0	0	0	4.40383333362002	0.590331067550683	1.0678775123665	1.21028756511226
ENSG00000144224	UBXN4	59001.4935429114	5111.49116345742	19803.8119119027	5539.04925166737	16366.7688435893	4756.20404583959	14894.7061269519	5559.68336450495	8329.43689381408	6233.92489530561	7211.83511582359	13323.8421971049	6042.29538118886	7374.66859904067	38332.2843766183	7630.20810528365	5174.64693379912	11501.6501622919	3144.15897702689	5319.2662163667	10108.223520457	9202.98326763389	8206.43275716505	4221.33140311499	5149.66996149615	10246.1661301682	16327.3356780507	9184.97134367203	7839.29957892751	7300.78596153342
ENSG00000144227	NXPH2	13.0401503008624	2.00070861196418	2.04824043085055	0	1.00699008797359	1.00690189364386	9.11020398156421	0	0	3.05019037042464	1.02882058931562	3.04645216939902	1.0206869895106	1.01358488944783	12.4200084273668	0.979745968404999	2.91013933433755	0.981297198019268	0.951177782484484	4.82885323460072	6.02175619234531	0	0.986805465324059	0	0	0	0	0	0	0.99298111277765
ENSG00000144228	SPOPL	10585.6398623432	775.419108169712	3860.21435032073	1059.04788856107	2790.56970934326	890.276442174659	2862.18362952871	1298.20846958328	1858.08148652018	1349.14772793418	1263.48394994176	2149.64372615369	1168.92082521605	1594.40993238984	6689.57157057921	1541.11645431384	1095.47610600069	2520.06143701909	659.140560785655	1083.01530188993	1896.32134710237	1592.84759427464	1932.94647014318	668.145762334853	915.51544315864	1801.00275624835	3281.77743394587	1627.18919802439	1228.22840478362	1408.30926504925
ENSG00000144229	THSD7B	7.11014220627463	1.01733314645848	2.02333806255285	1.00431003040991	2.02267341498817	2.03286401479494	2.01571765296758	0	0	0	2.05635269468425	2.03638042278155	1.01059775248716	0.998470929634536	11.1141358878419	1.97390778795313	1.96041749782379	1.95608725679184	1.93120271916856	1.93251277865718	1.00435925659314	0	0	1.00766822198472	0	1.00068191990627	2.92745851988433	1.99039830850722	0	1.99750069365763
ENSG00000144230	GPR17	0.814231602839576	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17253177963541	0	0	0	1.55833680493067	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144231	POLR2D	5512.99667653569	430.587773897653	1862.75448863163	532.949791130158	1564.93976628462	370.098241666072	1517.88477094255	533.853805798636	796.111508981718	559.432628516739	615.340291625397	1112.08908671573	507.918511616773	705.576973212326	3255.1063764949	775.254717257654	572.439430671118	1576.04459315553	487.61753835597	648.16951949745	1610.09312498484	1300.73289322141	929.181258909148	510.979345893916	663.117374252303	1139.60189334496	2413.29751814024	1017.00776645725	853.539430707391	902.8932256787
ENSG00000144233	AMMECR1L	6077.11008056753	432.633227211196	1871.30178630664	874.638497378896	1551.31850490856	407.199337967761	1337.72617492346	534.274217494998	791.383082430829	576.015631325827	606.277848556879	1244.53208352885	638.981266666687	1026.14846868567	4453.04003873461	608.744722629779	452.033011210266	1037.54421692007	315.112896542188	407.529336680469	1234.64020112608	745.597135881675	904.074066981287	636.789721758814	541.458906466098	1065.03264072105	2013.67006941959	906.596313433133	1014.17289724957	1169.41386824813
ENSG00000144278	GALNT13	4.53907455455501	2.59749482212799	6.84395376088924	4.58020142302992	11.6050156985669	0	0	0	1.26778473336065	0	4.00683035415342	2.64475059471538	0	1.43095729254054	22.6730385140247	1.90168536220694	2.17910376832833	1.90198674823604	1.23954665165347	5.22271355943748	2.26497550644031	0.637207181286735	0	0	0	1.27751715928817	1.89707197268357	1.27735888299709	2.22974632978241	0
ENSG00000144283	PKP4	13261.7164732567	1330.96507833122	4055.22125721599	1914.03287709988	3116.26410465793	1196.37116643573	3572.21727507031	1394.23285519924	1837.16254880925	1091.20265102692	1391.01984991816	3823.87907851351	1622.54191811526	1949.30901695005	8973.29628854458	1167.41895873298	789.417173129098	2484.96804436528	597.897821851806	1016.78371073586	2176.99125499391	1344.7924262451	1910.27478198712	1148.31385382928	988.054044211651	2255.99305640915	4216.26360422127	2940.23830565193	2537.92739552803	2502.15525050269
ENSG00000144285	SCN1A	21.708397874271	17.3160106832395	2.66493891132912	0	1.32038560010902	13.1438620935824	15.1224471997984	3.55891263414528	11.6861824673494	7.63009769638344	4.83984368425951	1.34351721458956	1.33485159759303	0	14.0435404885493	3.28861765156641	12.4254157980365	3.27915898416232	1.04569170526743	2.68453753469705	0	0	0	0	1.32313872990983	1.30206241458857	1.12607156445302	2.75925994464199	2.94054973839116	0
ENSG00000144290	SLC4A10	1.19168833986949	1.55650409002045	2.36195183223268	10.2697568363594	1.55462267280005	0.784963181652638	0	0	3.79352058064373	0	2.02057214822407	1.59295605356287	2.38125268693579	0.79000428636949	7.6330086276844	3.01174545871142	0	0	3.35167974809672	0	1.17952796430623	1.16573234616751	1.15094943668249	0	0	1.15514235061655	0	0	0	0
ENSG00000144306	SCRN3	7438.5561081927	564.870033414032	2193.2187685528	628.994923281105	2082.50899132203	699.377336513105	2345.33318125716	747.586528418171	1191.42684966746	969.23192911361	904.392017394356	1802.51869956071	683.193083273705	894.529950863892	4477.94870294957	1140.31438117172	553.219560551712	1358.65981219599	476.655001518833	972.308726589672	1285.40017924574	1057.36399180241	984.481373398796	545.475943121934	654.259740986382	1468.40097861501	2305.51335404051	1366.55211203878	1229.49350868412	1068.3331840496
ENSG00000144320	LNPK	6588.96265332175	573.552013492971	2499.93919938605	1065.48535478126	1891.24993013552	584.1816128413	1923.80058460404	986.23356225262	1957.81372940276	850.414432900268	734.64640367055	1667.1128554626	699.972775496642	1039.49770598074	4805.16426248306	1134.79201809629	764.152028872663	1670.20691526862	573.460278717302	983.00033690581	1420.25131552973	1301.6259116994	1493.22181142464	581.786975736866	695.133849975423	1469.94233637979	2231.87443219349	1425.67323938958	1156.94981737126	1323.72492861247
ENSG00000144331	ZNF385B	0	0	0	7.49381710106371	0	0	0.877539610162215	0	2.58679901391795	1.71124562483475	0.575394825847534	0	5.54224027444454	11.2940847212154	11.3880878015069	0	0	0.855945783507844	7.94404692756916	0	23.0782601159108	3.9142895208466	16.2354231813245	10.8080861599723	27.2422214507421	0	2.22210249085229	0	1.76483706877623	2.20549198239483
ENSG00000144339	TMEFF2	5.05099166732512	0	3.05325601319849	0	1.00761324155326	0	4.05301469178187	0	0	0	4.10900650041634	1.01328026909362	0	2.0239931019998	3.01777796396337	2.94943874492602	0.97868326841897	0	0	0.96800736697113	0	0	4.92571567382636	0	0	0.990535497321579	0	0	0	0.993977080927446
ENSG00000144354	CDCA7	328.273968070415	27.7700930334156	109.524786291689	29.9141967459829	128.730221983992	30.2883261761005	93.6576102169105	49.4488332117166	81.8647470913509	43.3807461993558	91.744908906382	67.8684813934906	98.5269605109624	28.1992217042382	410.315731769354	54.8849570380856	39.2072648516252	100.510028700652	34.4176193120478	83.3995396194889	115.582890209529	120.849670900682	97.1354128267673	26.6350501821764	33.8481589198284	80.5694257311291	123.565431308641	54.8962426784369	56.2832522522732	26.6688692237821
ENSG00000144355	DLX1	2.02866749899602	0	0	0	0	0	2.02832078972636	0	0	0	0	0	0	1.99738727036006	0.537211670565653	0	0	0	0	0	1.33553920156625	0	0	0.671342164373498	2.00451118429311	0	0	0	0.602685234332432	2.02449974185851
ENSG00000144357	UBR3	13626.237690655	989.753546871658	3551.16497195405	1182.4213240972	3036.35956385274	996.1235150917	2632.57686599264	853.178043934334	849.624465962599	1043.51528482318	1660.82619423078	2344.09837942079	1030.947850449	1333.17813303249	7388.84320103377	940.118680941504	632.004759186211	1089.95752420575	273.41884018253	447.834505881469	1321.35865533693	859.256287364889	1094.42219902501	738.566426513027	814.698933487485	1779.82213336553	2243.87447454333	1493.73532501149	1475.87072108237	1450.53635656949
ENSG00000144362	PHOSPHO2	1849.71363672052	175.550719344348	683.180929687104	122.277388514058	507.881959693605	115.101785291791	363.653590185181	124.709910353744	278.757742891977	153.468749904474	139.0860749869	193.84224896091	120.264221271318	109.966727112656	613.635018408251	206.16011434271	172.135804778083	453.446585094774	180.937084317226	206.352610711112	172.911990419411	247.35580645512	209.982024540254	68.1060982138948	100.187213231033	275.554801872601	691.879343492236	258.834233256562	196.632469005593	165.599700625476
ENSG00000144366	GULP1	12195.6309607947	1473.91909324711	5237.83680653209	2546.90854213596	4091.74806176721	1613.07151911002	5348.89276246137	2783.23984662336	5576.43161410573	2518.46594813087	2095.28034423179	3330.81452923269	1770.24563140302	4756.61718138897	10735.4361320913	2540.58532495558	2046.75270347089	4893.60737862659	1816.19056596025	2040.40474445015	2953.61694866739	2228.64613857671	2853.25993707445	1767.35908686775	1342.93228175432	4011.88507546553	9776.07835293084	3624.14122198957	3773.91029624538	3900.59549238021
ENSG00000144369	FAM171B	6220.19250327665	613.210095946541	2261.40600998346	849.618756920595	1802.23928804304	403.989410945732	1394.99814901551	666.871842633603	1221.04517993538	716.787412968762	884.628905127404	1294.26585893489	728.437991588983	1291.59468889151	3909.84159644929	983.376365110569	601.850821642898	1316.6094230713	326.837361906897	582.422240026758	1463.29075083639	976.344428363518	1465.70953422244	811.388383047101	595.95592366467	1959.30929115549	1935.32396380158	1193.87689878661	1433.16660629607	2069.54448481829
ENSG00000144381	HSPD1	107821.007459522	8501.21183548859	33156.6862747633	9475.97785764764	27981.6168404333	8709.47370201916	26347.4635495412	9468.75942863579	12797.7128168242	10670.0755552365	10563.8797170632	13680.9459763369	7997.74817227087	8378.55540003184	45880.0069021979	12664.9418769206	8462.41908258358	20823.9213663154	5150.37755799659	9530.70844203894	10672.619619203	11378.3290696376	9936.29444649813	3956.04025741116	5535.522994708	17010.8672490923	28341.1489942264	14466.4745335428	12697.2374636119	11884.0088231586
ENSG00000144395	CCDC150	89.3487163666881	7.31220711656449	12.8534870129216	9.58024358591354	19.8434855329215	4.07461665697831	5.34217393857626	2.45883158735728	4.07646453047467	16.7150027835973	6.02969296723309	4.32552028596848	4.50069541486543	7.03637808429766	29.6352665828447	14.4478304645002	19.2375194787633	7.23689119277961	1.44022891258426	9.06407260380233	42.4938396904966	25.5547082808795	6.79062583478334	22.135458565287	17.9826424722528	17.1313002912368	16.4284596769541	14.8204524193668	1.82335747744795	3.05898368470536
ENSG00000144401	METTL21A	2605.63223752242	282.570622151749	1074.75745878911	332.255517593351	918.131235015099	212.95867323527	807.449163338086	302.112077855166	546.25941815227	346.647336769327	330.841709505074	710.998630612225	278.71291677816	392.933775154679	1780.40223753822	491.384190292176	414.57986003675	991.750495797315	305.865099900106	385.940185588596	476.720512974193	563.569124721053	530.087607981274	219.080476657634	236.884204845363	683.590554294621	1304.19682492488	598.707535837949	512.964936814568	505.165972137354
ENSG00000144406	UNC80	186.951237467609	7.94257560094894	19.1553090736453	22.7876060953418	17.5175894983301	8.80690194081405	12.3530615691487	7.50414030858509	13.4417382574006	10.2995766311074	2.68547192637932	4.41828941054331	0.879304735015753	2.6146866949648	17.5467156365964	15.7132213806702	2.56135288616449	8.53090130368662	7.24578213654171	5.91476639444314	6.96504914888187	0.858665938963932	1.71165500977901	5.25214030629434	2.63443936373477	75.1909236177612	11.9883059355439	40.5711824732744	41.5282866557307	66.6604591978013
ENSG00000144407	PTH2R	86.6479885234065	12.6441325449681	17.3788644840276	8.74167114518426	13.5928615992108	5.8487695353353	20.2665083409412	3.78087750167252	6.53388358331709	4.84522594876019	29.6462128007322	85.4513750110751	10.7453458730382	39.6694181265079	175.101944292451	22.6232086237873	34.7299854339409	36.5895866133206	8.32792234519801	62.3325217972016	48.2056093204775	57.6228712907642	20.6283536563577	24.0425794663039	31.8479425947853	30.579235810368	54.2728086393005	40.0539152333486	24.9405890326153	18.1629550277545
ENSG00000144410	CPO	0	0	1.00881358682039	1.00820086897234	1.02149597392645	0	0.998254458264858	0.982663161492546	0	0	0	2.06304025545977	0	3.03302503547683	5.98146346470509	0	0	0.966067052065824	0	0	0	0.98977195382976	0	0	0	0	1.92496638880117	0.997960386076156	1.99762217379654	0
ENSG00000144426	NBEAL1	8452.2393921716	820.768160401729	2413.65967095508	613.027627880207	1740.55884726448	471.802327800603	1600.98668490219	794.495033447164	1068.47068999523	536.323708954852	920.440235580187	1219.67450459574	480.443941228694	489.561554466685	3902.57763524701	398.778006003868	266.052546563291	481.243608352109	173.455385063649	243.146079865425	741.260231135854	685.233346272044	501.860291897242	250.628490861643	476.670353347825	1153.80385748274	1531.87740180919	692.77190998561	673.012217323062	830.405138282245
ENSG00000144445	KANSL1L	14592.1534773274	1298.70248901254	4433.65943494935	811.011753216254	3790.72775475123	1337.86566150961	4016.1211486015	1476.91632470265	2171.89909159563	1710.6121358812	1548.64169256063	1440.78749886838	864.929955763695	750.706739118445	6156.74688807042	1881.43004891966	1398.55393596443	2995.62901842616	708.258719132651	1342.77717773451	1046.67237216517	1209.12885491936	1028.08983125682	369.118454807453	605.38138347661	1874.80443624381	2465.67793439545	1262.5717003327	1052.12872763683	928.835099286933
ENSG00000144451	SPAG16	33669.8808299518	3362.11674240407	10805.947676637	1370.32930108842	8936.32344459512	3956.47177355074	13357.1002264427	4689.45376950914	8277.54467866357	5498.19193493301	3652.26085123256	2971.5707641269	2196.99949986274	1663.7698098917	11951.0332932101	7219.9310615452	4589.44125093031	9891.78684849223	3400.89820798885	6341.35102330542	3074.8802153972	4395.39567933713	3179.39098611927	1008.24772152629	1858.32464001752	4590.66148901812	6787.5722087034	2942.83585210722	1874.83523688344	2172.95897316752
ENSG00000144452	ABCA12	8854.83873120081	1142.77828333401	2409.07617568194	2379.32349819641	3764.72456910955	482.668489337347	1842.51087562791	473.685325982375	614.726445052463	463.693165277172	608.34204370851	584.213857088015	508.162704475069	588.311181723849	3966.04291772797	1263.51304449356	1213.0833539823	2176.31788951027	709.209388332938	911.177618942841	501.424005140633	369.958466119765	705.954428214637	352.233263686184	333.457193097469	657.154235349176	3105.23298759001	794.62818787178	1619.57887806637	1586.16873826003
ENSG00000144455	SUMF1	13772.048927553	1259.23638151981	5360.37559436827	1348.58881582898	4023.66316878235	1526.8414876471	5201.20656229943	1998.4919554865	2893.82024655771	2436.26869124724	1563.74302350345	3040.60422257731	1337.66050598992	1803.80117298915	8320.97532961537	2188.2228884122	1463.49023668129	3458.09162494476	1106.94285604384	2015.8478661064	2484.76422378343	2047.30579635385	1710.07451089832	888.840303640889	1112.17048555912	3295.54123871755	4215.47384708866	2661.92643040109	2207.30422594371	2283.56989293622
ENSG00000144460	NYAP2	3.2088960697708	0	0	0	0	0	0	0.877982408965599	0	0	0	0	0	0	2.69266555368133	0.868214620299537	0	2.08942999992603	0	0	1.06118006377266	1.04884899145293	0	0	1.0650843290461	2.1132777037152	5.17059364903692	2.10879505151952	4.227967598205	8.447237049594
ENSG00000144468	RHBDD1	9165.60910828123	628.984737385424	2491.63038871967	967.79501059041	2167.09470813179	632.367940124633	1677.6676703612	728.756870855153	860.024298201741	568.198940172362	805.173238281902	1341.10139866411	679.761959427184	991.111201024207	4846.53101853127	827.699044639823	575.84472872931	1195.77782181097	362.077439839347	384.697125052444	1071.72165897351	783.272847006391	983.355817891752	632.84920379014	560.189204097927	1288.02457165857	1917.45998375643	1442.21327137515	1052.0214136725	1226.66082982774
ENSG00000144476	ACKR3	11285.4912194433	611.49345048679	4817.76317575768	496.144101756589	1113.52833626441	470.510479110483	1256.88888129309	1191.22949701574	1358.53379547532	1571.94550547582	1005.04387042292	3109.97966432353	1584.07248790468	1151.73174817851	6293.03032826215	865.597636989335	709.265489124186	2087.09911360751	345.961406982279	481.226146351726	1185.34351042981	711.456542144603	941.297579878226	651.014757210327	590.212735216432	1300.55033267276	1424.91146195208	1461.41237440839	950.216387205752	1021.26989172736
ENSG00000144481	TRPM8	7.6159131825965	0	0	0	0	0	1.39183978392574	0	0	1.81621047147221	0	1.84440472312503	3.66124376280803	10.7465625993182	5.76029314161923	0	0.44557889742294	5.32337726652417	0	0	4.08502796133572	1.77625570356616	4.1163285155361	0	0	0	2.67541870544324	3.39130285943841	2.62027621758247	0.485971708842833
ENSG00000144485	HES6	32406.6618057201	1994.9766592035	10882.8324395517	1382.27218339634	8310.28408230736	2233.53984042811	5398.10813616052	2309.97870988413	3469.15919625437	3257.28780160397	3571.93286588191	3324.71263639144	2337.85020390188	2801.19956962704	14452.263436926	5701.59480953371	2897.75143811528	9900.84304580632	3177.30628219204	5307.00604876865	14798.8668683545	12571.9564314258	6371.38158028458	3161.31136076848	4466.10855844442	6518.20412391922	8257.42098813835	2848.48663165228	1758.17524289755	2280.05623645544
ENSG00000144488	ESPNL	3.66958572419453	0	1.89793947768456	0	0	0.959428350251327	9.1549767306328	0	0.919270059428349	6.28573060515113	0.960586478363401	5.41518205822304	7.28270011042276	2.82714431559592	7.24200531628808	0	1.92232814042974	2.81326189745217	11.3585852889959	1.88211009872448	0	0.954943597664	0	0	0.963440610727561	4.82308843110553	0	0.929330010759623	3.66807700622918	1.92812430609067
ENSG00000144504	ANKMY1	38655.0658345518	3396.78376334309	11689.7803808948	1685.94536357454	11299.9628227418	3849.84437902646	11391.3943875558	3980.11923972414	5037.09714386951	4808.59830056825	3620.39780197566	2159.87484924647	1647.37140504178	1252.93981573858	12399.7795452584	4664.68424055835	2540.63265012662	5035.43367108901	1610.75801095714	3078.02332895359	1964.02695511422	2924.00756624477	1838.03350445688	449.553897331856	1327.27551877587	5726.49703436935	6087.78828742049	2778.71179391709	2113.89578108509	2578.66794639364
ENSG00000144524	COPS7B	5917.57599847705	527.106886019548	2064.54313712102	486.74901576786	1617.5624744533	376.822872736047	1535.33563420564	467.174789379127	784.998951747387	622.037835795839	712.766375202226	1195.41708254924	515.902196355687	666.299638104555	3429.59211115997	747.565278603669	519.275047794522	1190.69709308977	322.750955359311	544.787579150705	1065.14552001082	824.583719076147	685.724165351917	430.528120601346	406.069235517953	1032.19452802462	1404.00271243175	815.322189368963	559.254419159957	620.886353323173
ENSG00000144535	DIS3L2	10311.0030672474	731.534899397923	3039.10810412404	779.631612443239	2427.78969601147	770.52194547946	2301.0425418529	778.371798036364	1121.0651839505	945.492273621305	1081.25339503434	1259.76168385559	649.455289654579	721.275692981542	4508.91894157022	1110.70241466675	679.487783425647	1442.49186982443	513.939748216743	625.930984712948	1094.26600524356	805.765699683204	795.594367133781	515.371269764706	602.893566271539	1418.89438930321	1623.09330413103	952.216428294648	929.709095594102	908.718233415167
ENSG00000144550	CPNE9	3.92738005958218	0	3.21269376796568	0.957218733004519	0.973537277310443	0	0.958632244622215	0	3.91724671366972	0	0	0	0.801167129178831	0.949361846189902	0.957658541871166	0	0	2.36516158170271	3.17443605574241	1.89122995215552	4.1349990727161	0	0	0	0	1.61863121753795	2.82407143200682	0.955465019969071	1.59884346923745	4.81066672582782
ENSG00000144554	FANCD2	1678.18274409715	105.201894581007	546.282535940758	144.574913001694	390.510000672858	79.2238015237371	307.070209828391	195.725600252275	167.11752333153	138.600452972706	185.887201007049	234.118307267897	125.047991444219	190.168172680969	788.040144921536	120.592456203845	61.2780444113271	206.66039780836	87.6797411923043	53.6025309599234	269.627836420569	350.293992839693	201.985107973434	174.069513575035	126.449493393297	356.161379550027	329.365592833748	244.398709824226	201.554783917465	175.835548759976
ENSG00000144559	TAMM41	1386.6146912241	137.242279279867	504.792912830569	162.111692029543	393.012621635889	66.0111815898158	253.274480287548	89.1007509020337	156.18550123462	71.5780850939334	180.200932573821	321.358007393523	155.796968387755	140.412462838664	810.67129769152	242.540690392913	158.658134584259	424.37293201438	115.289051851096	196.887673622449	241.729489920988	180.242309681323	186.269647872649	114.344060061307	121.710239105214	311.294570866519	633.627480337685	319.005774215087	306.221978633355	295.397678387715
